ID,Name,CodeString,MasterID
3033,FC_LocalSimple_meantau_gofr2,FC_LocalSimple_meantau.gofr2,838
3034,FC_LocalSimple_meantau_ac1,FC_LocalSimple_meantau.ac1,838
3035,FC_LocalSimple_meantau_ac2,FC_LocalSimple_meantau.ac2,838
3036,FC_LocalSimple_meantau_taures,FC_LocalSimple_meantau.taures,838
3037,FC_LocalSimple_meantau_tauresrat,FC_LocalSimple_meantau.tauresrat,838
3038,FC_LoopLocalSimple_mean_stderr_chn,FC_LoopLocalSimple_mean.stderr_chn,839
3039,FC_LoopLocalSimple_mean_stderr_meansgndiff,FC_LoopLocalSimple_mean.stderr_meansgndiff,839
3040,FC_LoopLocalSimple_mean_stderr_peakpos,FC_LoopLocalSimple_mean.stderr_peakpos,839
3041,FC_LoopLocalSimple_mean_stderr_peaksize,FC_LoopLocalSimple_mean.stderr_peaksize,839
3042,FC_LoopLocalSimple_mean_sws_chn,FC_LoopLocalSimple_mean.sws_chn,839
3043,FC_LoopLocalSimple_mean_sws_meansgndiff,FC_LoopLocalSimple_mean.sws_meansgndiff,839
3044,FC_LoopLocalSimple_mean_sws_stdn,FC_LoopLocalSimple_mean.sws_stdn,839
3045,FC_LoopLocalSimple_mean_sws_fexp_a,FC_LoopLocalSimple_mean.sws_fexp_a,839
3046,FC_LoopLocalSimple_mean_sws_fexp_b,FC_LoopLocalSimple_mean.sws_fexp_b,839
3047,FC_LoopLocalSimple_mean_sws_fexp_c,FC_LoopLocalSimple_mean.sws_fexp_c,839
3048,FC_LoopLocalSimple_mean_sws_fexp_adjr2,FC_LoopLocalSimple_mean.sws_fexp_adjr2,839
3049,FC_LoopLocalSimple_mean_sws_fexp_rmse,FC_LoopLocalSimple_mean.sws_fexp_rmse,839
3050,FC_LoopLocalSimple_mean_swm_chn,FC_LoopLocalSimple_mean.swm_chn,839
3051,FC_LoopLocalSimple_mean_swm_meansgndiff,FC_LoopLocalSimple_mean.swm_meansgndiff,839
3052,FC_LoopLocalSimple_mean_swm_stdn,FC_LoopLocalSimple_mean.swm_stdn,839
3053,FC_LoopLocalSimple_mean_ac1_chn,FC_LoopLocalSimple_mean.ac1_chn,839
3054,FC_LoopLocalSimple_mean_ac1_meansgndiff,FC_LoopLocalSimple_mean.ac1_meansgndiff,839
3055,FC_LoopLocalSimple_mean_ac1_stdn,FC_LoopLocalSimple_mean.ac1_stdn,839
3056,FC_LoopLocalSimple_mean_ac2_chn,FC_LoopLocalSimple_mean.ac2_chn,839
3057,FC_LoopLocalSimple_mean_ac2_meansgndiff,FC_LoopLocalSimple_mean.ac2_meansgndiff,839
3058,FC_LoopLocalSimple_mean_ac2_stdn,FC_LoopLocalSimple_mean.ac2_stdn,839
3059,FC_LocalSimple_median3_meanerr,FC_LocalSimple_median3.meanerr,840
3060,FC_LocalSimple_median3_meanabserr,FC_LocalSimple_median3.meanabserr,840
3061,FC_LocalSimple_median3_stderr,FC_LocalSimple_median3.stderr,840
3062,FC_LocalSimple_median3_sws,FC_LocalSimple_median3.sws,840
3063,FC_LocalSimple_median3_swm,FC_LocalSimple_median3.swm,840
3064,FC_LocalSimple_median3_gofr2,FC_LocalSimple_median3.gofr2,840
3065,FC_LocalSimple_median3_ac1,FC_LocalSimple_median3.ac1,840
3066,FC_LocalSimple_median3_ac2,FC_LocalSimple_median3.ac2,840
3067,FC_LocalSimple_median3_taures,FC_LocalSimple_median3.taures,840
3068,FC_LocalSimple_median3_tauresrat,FC_LocalSimple_median3.tauresrat,840
3069,FC_LocalSimple_median5_meanerr,FC_LocalSimple_median5.meanerr,841
3070,FC_LocalSimple_median5_meanabserr,FC_LocalSimple_median5.meanabserr,841
3071,FC_LocalSimple_median5_stderr,FC_LocalSimple_median5.stderr,841
3072,FC_LocalSimple_median5_sws,FC_LocalSimple_median5.sws,841
3073,FC_LocalSimple_median5_swm,FC_LocalSimple_median5.swm,841
3074,FC_LocalSimple_median5_gofr2,FC_LocalSimple_median5.gofr2,841
3075,FC_LocalSimple_median5_ac1,FC_LocalSimple_median5.ac1,841
3076,FC_LocalSimple_median5_ac2,FC_LocalSimple_median5.ac2,841
3077,FC_LocalSimple_median5_taures,FC_LocalSimple_median5.taures,841
3078,FC_LocalSimple_median5_tauresrat,FC_LocalSimple_median5.tauresrat,841
3079,FC_LocalSimple_median7_meanerr,FC_LocalSimple_median7.meanerr,842
3080,FC_LocalSimple_median7_meanabserr,FC_LocalSimple_median7.meanabserr,842
3081,FC_LocalSimple_median7_stderr,FC_LocalSimple_median7.stderr,842
3082,FC_LocalSimple_median7_sws,FC_LocalSimple_median7.sws,842
3083,FC_LocalSimple_median7_swm,FC_LocalSimple_median7.swm,842
3084,FC_LocalSimple_median7_gofr2,FC_LocalSimple_median7.gofr2,842
3085,FC_LocalSimple_median7_ac1,FC_LocalSimple_median7.ac1,842
3086,FC_LocalSimple_median7_ac2,FC_LocalSimple_median7.ac2,842
3087,FC_LocalSimple_median7_taures,FC_LocalSimple_median7.taures,842
3088,FC_LocalSimple_median7_tauresrat,FC_LocalSimple_median7.tauresrat,842
3089,FC_LocalSimple_lfit2_meanerr,FC_LocalSimple_lfit2.meanerr,843
3090,FC_LocalSimple_lfit2_meanabserr,FC_LocalSimple_lfit2.meanabserr,843
3091,FC_LocalSimple_lfit2_sws,FC_LocalSimple_lfit2.sws,843
3092,FC_LocalSimple_lfit2_swm,FC_LocalSimple_lfit2.swm,843
3093,FC_LocalSimple_lfit2_gofr2,FC_LocalSimple_lfit2.gofr2,843
3094,FC_LocalSimple_lfit2_ac1,FC_LocalSimple_lfit2.ac1,843
3095,FC_LocalSimple_lfit2_ac2,FC_LocalSimple_lfit2.ac2,843
3096,FC_LocalSimple_lfit2_taures,FC_LocalSimple_lfit2.taures,843
3097,FC_LocalSimple_lfit2_tauresrat,FC_LocalSimple_lfit2.tauresrat,843
3098,FC_LocalSimple_lfit3_meanerr,FC_LocalSimple_lfit3.meanerr,844
3099,FC_LocalSimple_lfit3_meanabserr,FC_LocalSimple_lfit3.meanabserr,844
3100,FC_LocalSimple_lfit3_stderr,FC_LocalSimple_lfit3.stderr,844
3101,FC_LocalSimple_lfit3_sws,FC_LocalSimple_lfit3.sws,844
3102,FC_LocalSimple_lfit3_swm,FC_LocalSimple_lfit3.swm,844
3103,FC_LocalSimple_lfit3_gofr2,FC_LocalSimple_lfit3.gofr2,844
3104,FC_LocalSimple_lfit3_ac1,FC_LocalSimple_lfit3.ac1,844
3105,FC_LocalSimple_lfit3_ac2,FC_LocalSimple_lfit3.ac2,844
3106,FC_LocalSimple_lfit3_taures,FC_LocalSimple_lfit3.taures,844
3107,FC_LocalSimple_lfit3_tauresrat,FC_LocalSimple_lfit3.tauresrat,844
3108,FC_LocalSimple_lfit4_meanerr,FC_LocalSimple_lfit4.meanerr,845
3109,FC_LocalSimple_lfit4_meanabserr,FC_LocalSimple_lfit4.meanabserr,845
3110,FC_LocalSimple_lfit4_stderr,FC_LocalSimple_lfit4.stderr,845
3111,FC_LocalSimple_lfit4_sws,FC_LocalSimple_lfit4.sws,845
3112,FC_LocalSimple_lfit4_swm,FC_LocalSimple_lfit4.swm,845
3113,FC_LocalSimple_lfit4_gofr2,FC_LocalSimple_lfit4.gofr2,845
3114,FC_LocalSimple_lfit4_ac1,FC_LocalSimple_lfit4.ac1,845
3115,FC_LocalSimple_lfit4_ac2,FC_LocalSimple_lfit4.ac2,845
3116,FC_LocalSimple_lfit4_taures,FC_LocalSimple_lfit4.taures,845
3117,FC_LocalSimple_lfit4_tauresrat,FC_LocalSimple_lfit4.tauresrat,845
3118,FC_LocalSimple_lfit5_meanerr,FC_LocalSimple_lfit5.meanerr,846
3119,FC_LocalSimple_lfit5_meanabserr,FC_LocalSimple_lfit5.meanabserr,846
3120,FC_LocalSimple_lfit5_stderr,FC_LocalSimple_lfit5.stderr,846
3121,FC_LocalSimple_lfit5_sws,FC_LocalSimple_lfit5.sws,846
3122,FC_LocalSimple_lfit5_swm,FC_LocalSimple_lfit5.swm,846
3123,FC_LocalSimple_lfit5_gofr2,FC_LocalSimple_lfit5.gofr2,846
3124,FC_LocalSimple_lfit5_ac1,FC_LocalSimple_lfit5.ac1,846
3125,FC_LocalSimple_lfit5_ac2,FC_LocalSimple_lfit5.ac2,846
3126,FC_LocalSimple_lfit5_taures,FC_LocalSimple_lfit5.taures,846
3127,FC_LocalSimple_lfit5_tauresrat,FC_LocalSimple_lfit5.tauresrat,846
3128,FC_LocalSimple_lfittau_meanerr,FC_LocalSimple_lfittau.meanerr,847
3129,FC_LocalSimple_lfittau_meanabserr,FC_LocalSimple_lfittau.meanabserr,847
3130,FC_LocalSimple_lfittau_stderr,FC_LocalSimple_lfittau.stderr,847
3131,FC_LocalSimple_lfittau_sws,FC_LocalSimple_lfittau.sws,847
3132,FC_LocalSimple_lfittau_swm,FC_LocalSimple_lfittau.swm,847
3133,FC_LocalSimple_lfittau_gofr2,FC_LocalSimple_lfittau.gofr2,847
3134,FC_LocalSimple_lfittau_ac1,FC_LocalSimple_lfittau.ac1,847
3135,FC_LocalSimple_lfittau_ac2,FC_LocalSimple_lfittau.ac2,847
3136,FC_LocalSimple_lfittau_taures,FC_LocalSimple_lfittau.taures,847
3137,FC_LocalSimple_lfittau_tauresrat,FC_LocalSimple_lfittau.tauresrat,847
3138,DN_SimpleFit_gauss1_r2_ks,DN_SimpleFit_gauss1_ks.r2,848
3139,DN_SimpleFit_gauss1_rmse_ks,DN_SimpleFit_gauss1_ks.rmse,848
